timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1539805724104,3,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-244,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,3
1539805724139,2,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-245,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,2
1539805724172,17,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-246,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,17
1539805724238,4,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-248,text,false,,2746,0,2,2,https://192.168.99.100:4000/,0,0,4
1539805724274,3,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-249,text,false,,2746,0,2,2,https://192.168.99.100:4000/,0,0,3
1539805724208,80,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-247,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,80
1539805724308,3,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-250,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,3
1539805724342,3,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-251,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,3
1539805724374,3,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-252,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,3
1539805724407,3,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-253,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,3
1539805724439,52,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-254,text,false,,2746,0,2,2,https://192.168.99.100:4000/,0,0,52
1539805724507,10,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-256,text,false,,2746,0,2,2,https://192.168.99.100:4000/,0,0,10
1539805724473,44,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-255,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,44
1539805724542,4,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-257,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,4
1539805724572,3,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-258,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,3
1539805724609,4,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-259,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,4
1539805724675,5,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-261,text,false,,2746,0,2,2,https://192.168.99.100:4000/,0,0,5
1539805724642,46,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-260,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,46
1539805724710,7,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-262,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,7
1539805724775,2,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-264,text,false,,2746,0,2,2,https://192.168.99.100:4000/,0,0,2
1539805724808,2,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-265,text,false,,2746,0,2,2,https://192.168.99.100:4000/,0,0,2
1539805724743,73,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-263,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,73
1539805724842,2,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-266,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,2
1539805724874,2,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-267,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,2
1539805724906,2,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-268,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,2
1539805724943,3,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-269,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,3
1539805724974,14,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-270,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,14
1539805725007,3,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-271,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,3
1539805725041,3,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-272,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,3
1539805725075,2,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-273,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,2
1539805725106,3,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-274,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,3
1539805725144,3,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-275,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,3
1539805725174,5,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-276,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,5
1539805725212,2,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-277,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,2
1539805725245,3,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-278,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,3
1539805725276,13,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-279,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,13
1539805725312,3,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-280,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,3
1539805725345,3,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-281,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,3
1539805725377,3,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-282,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,3
1539805725408,3,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-283,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,3
1539805725446,2,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-284,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,2
1539805725479,2,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-285,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,2
1539805725512,5,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-286,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,5
1539805725576,3,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-288,text,false,,2746,0,2,2,https://192.168.99.100:4000/,0,0,3
1539805725544,45,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-287,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,45
1539805725612,5,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-289,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,5
1539805725645,3,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-290,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,3
1539805725677,4,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-291,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,4
1539805725713,3,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-292,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,3
1539805725778,3,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-294,text,false,,2746,0,2,2,https://192.168.99.100:4000/,0,0,3
1539805725746,42,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-293,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,42
1539805725879,3,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-297,text,false,,2746,0,3,3,https://192.168.99.100:4000/,0,0,3
1539805725913,4,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-298,text,false,,2746,0,3,3,https://192.168.99.100:4000/,0,0,4
1539805725814,103,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-295,text,false,,2746,0,2,2,https://192.168.99.100:4000/,0,0,103
1539805725844,74,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-296,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,74
1539805725945,3,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-299,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,3
1539805725980,2,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-300,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,2
