timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1538115832950,224,HTTP Request,200,OK,Thread Group 1-36,text,true,,1014,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,224,0,161
1538115833053,209,HTTP Request,200,OK,Thread Group 1-37,text,true,,1014,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,209,0,150
1538115833149,221,HTTP Request,200,OK,Thread Group 1-38,text,true,,1014,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,220,0,160
1538115833253,217,HTTP Request,200,OK,Thread Group 1-39,text,true,,1014,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,216,0,153
1538115833354,205,HTTP Request,200,OK,Thread Group 1-40,text,true,,1014,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,204,0,151
1538115833454,207,HTTP Request,200,OK,Thread Group 1-41,text,true,,1013,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,207,0,149
1538115833553,197,HTTP Request,200,OK,Thread Group 1-42,text,true,,1014,133,2,2,https://sampleapp-eecs6432.mybluemix.net/,197,0,143
1538115833650,202,HTTP Request,200,OK,Thread Group 1-43,text,true,,1014,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,202,0,146
1538115833752,210,HTTP Request,200,OK,Thread Group 1-44,text,true,,1013,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,209,0,150
1538115833852,207,HTTP Request,200,OK,Thread Group 1-45,text,true,,1014,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,207,0,144
1538115833952,215,HTTP Request,200,OK,Thread Group 1-46,text,true,,1013,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,214,0,156
1538115834054,217,HTTP Request,200,OK,Thread Group 1-47,text,true,,1013,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,217,0,160
1538115834152,213,HTTP Request,200,OK,Thread Group 1-48,text,true,,1014,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,213,0,155
1538115834250,225,HTTP Request,200,OK,Thread Group 1-49,text,true,,1014,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,225,0,160
1538115834353,209,HTTP Request,200,OK,Thread Group 1-50,text,true,,1014,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,209,0,153
1538115834452,213,HTTP Request,200,OK,Thread Group 1-51,text,true,,1014,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,213,0,154
1538115834553,206,HTTP Request,200,OK,Thread Group 1-52,text,true,,1014,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,205,0,147
1538115834652,203,HTTP Request,200,OK,Thread Group 1-53,text,true,,1014,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,203,0,148
1538115834751,209,HTTP Request,200,OK,Thread Group 1-54,text,true,,1014,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,209,0,152
1538115834854,203,HTTP Request,200,OK,Thread Group 1-55,text,true,,1014,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,203,0,147
